length,deleting,Class
54294,0.0001,Set
54296,0.0138,Vector
54296,0.0001,Set
54298,0.0138,Vector
54298,0.0001,Set
54300,0.0138,Vector
54300,0.0001,Set
54302,0.0137,Vector
54302,0.0001,Set
54304,0.0136,Vector
54304,0.0001,Set
54306,0.0137,Vector
54306,0.0001,Set
54308,0.0138,Vector
54308,0.0001,Set
54310,0.0138,Vector
54310,0.0001,Set
54312,0.0138,Vector
54312,0.0001,Set
54314,0.0138,Vector
54314,0.0001,Set
54316,0.0138,Vector
54316,0.0001,Set
54318,0.0137,Vector
54318,0.0001,Set
54320,0.0137,Vector
54320,0.0001,Set
54322,0.0138,Vector
54322,0.0001,Set
54324,0.0137,Vector
54324,0.0001,Set
54326,0.0138,Vector
54326,0.0001,Set
54328,0.0138,Vector
54328,0.0001,Set
54330,0.0138,Vector
54330,0.0001,Set
54332,0.0139,Vector
54332,0.0001,Set
54334,0.0137,Vector
54334,0.0001,Set
54336,0.0137,Vector
54336,0.0001,Set
54338,0.0139,Vector
54338,0.0001,Set
54340,0.0138,Vector
54340,0.0001,Set
54342,0.0139,Vector
54342,0.0001,Set
54344,0.0138,Vector
54344,0.0001,Set
54346,0.0138,Vector
54346,0.0001,Set
54348,0.0138,Vector
54348,0.0002,Set
54350,0.0137,Vector
54350,0.0001,Set
54352,0.0137,Vector
54352,0.0002,Set
54354,0.0138,Vector
54354,0.0001,Set
54356,0.0138,Vector
54356,0.0002,Set
54358,0.0138,Vector
54358,0.0001,Set
54360,0.0138,Vector
54360,0.0001,Set
54362,0.0138,Vector
54362,0.0001,Set
54364,0.0138,Vector
54364,0.0001,Set
54366,0.0137,Vector
54366,0.0002,Set
54368,0.0137,Vector
54368,0.0001,Set
54370,0.0139,Vector
54370,0.0001,Set
54372,0.0138,Vector
54372,0.0001,Set
54374,0.0139,Vector
54374,0.0001,Set
54376,0.0139,Vector
54376,0.0001,Set
54378,0.0138,Vector
54378,0.0001,Set
54380,0.0138,Vector
54380,0.0001,Set
54382,0.0138,Vector
54382,0.0001,Set
54384,0.0137,Vector
54384,0.0001,Set
54386,0.0138,Vector
54386,0.0001,Set
54388,0.0138,Vector
54388,0.0001,Set
54390,0.0138,Vector
54390,0,Set
54392,0.0139,Vector
54392,0.0001,Set
54394,0.0138,Vector
54394,0.0001,Set
54396,0.0139,Vector
54396,0.0001,Set
54398,0.0137,Vector
54398,0.0001,Set
54400,0.0137,Vector
54400,0.0001,Set
54402,0.0138,Vector
54402,0.0001,Set
54404,0.0139,Vector
54404,0.0001,Set
54406,0.0138,Vector
54406,0.0001,Set
54408,0.0139,Vector
54408,0.0001,Set
54410,0.0138,Vector
54410,0.0001,Set
54412,0.0138,Vector
54412,0.0001,Set
54414,0.0137,Vector
54414,0.0002,Set
54416,0.0137,Vector
54416,0.0001,Set
54418,0.0139,Vector
54418,0.0001,Set
54420,0.0139,Vector
54420,0.0001,Set
54422,0.0137,Vector
54422,0.0001,Set
54424,0.0139,Vector
54424,0.0001,Set
54426,0.0141,Vector
54426,0.0001,Set
54428,0.0138,Vector
54428,0.0001,Set
54430,0.0138,Vector
54430,0.0001,Set
54432,0.0137,Vector
54432,0.0001,Set
54434,0.0139,Vector
54434,0.0001,Set
54436,0.0139,Vector
54436,0.0001,Set
54438,0.0138,Vector
54438,0.0001,Set
54440,0.0138,Vector
54440,0.0001,Set
54442,0.0138,Vector
54442,0.0001,Set
54444,0.0139,Vector
54444,0.0001,Set
54446,0.0138,Vector
54446,0.0001,Set
54448,0.0137,Vector
54448,0.0001,Set
54450,0.0139,Vector
54450,0.0001,Set
54452,0.0138,Vector
54452,0.0001,Set
54454,0.0138,Vector
54454,0.0001,Set
54456,0.0138,Vector
54456,0.0001,Set
54458,0.0138,Vector
54458,0.0001,Set
54460,0.0139,Vector
54460,0.0002,Set
54462,0.0138,Vector
54462,0.0001,Set
54464,0.0137,Vector
54464,0.0001,Set
54466,0.0138,Vector
54466,0.0001,Set
54468,0.0138,Vector
54468,0.0001,Set
54470,0.0139,Vector
54470,0.0001,Set
54472,0.0138,Vector
54472,0.0001,Set
54474,0.0139,Vector
54474,0.0001,Set
54476,0.0138,Vector
54476,0.0001,Set
54478,0.0138,Vector
54478,0.0001,Set
54480,0.0136,Vector
54480,0.0001,Set
54482,0.0139,Vector
54482,0.0001,Set
54484,0.0138,Vector
54484,0.0001,Set
54486,0.0139,Vector
54486,0.0001,Set
54488,0.0138,Vector
54488,0.0001,Set
54490,0.014,Vector
54490,0.0001,Set
54492,0.0138,Vector
54492,0.0001,Set
54494,0.0137,Vector
54494,0.0001,Set
54496,0.0138,Vector
54496,0.0001,Set
54498,0.0139,Vector
54498,0.0001,Set
54500,0.0138,Vector
54500,0.0001,Set
54502,0.0138,Vector
54502,0.0002,Set
54504,0.0138,Vector
54504,0.0001,Set
54506,0.0139,Vector
54506,0.0001,Set
54508,0.0138,Vector
54508,0.0001,Set
54510,0.0137,Vector
54510,0.0001,Set
54512,0.0137,Vector
54512,0.0001,Set
54514,0.0138,Vector
54514,0.0001,Set
54516,0.0139,Vector
54516,0.0002,Set
54518,0.0139,Vector
54518,0.0001,Set
54520,0.0138,Vector
54520,0.0001,Set
54522,0.0138,Vector
54522,0.0001,Set
54524,0.0139,Vector
54524,0.0001,Set
54526,0.0138,Vector
54526,0.0001,Set
54528,0.0137,Vector
54528,0.0001,Set
54530,0.0138,Vector
54530,0.0001,Set
54532,0.0138,Vector
54532,0.0001,Set
54534,0.0139,Vector
54534,0.0001,Set
54536,0.0139,Vector
54536,0.0001,Set
54538,0.0139,Vector
54538,0.0001,Set
54540,0.0139,Vector
54540,0.0001,Set
54542,0.0138,Vector
54542,0.0001,Set
54544,0.0137,Vector
54544,0.0001,Set
54546,0.0139,Vector
54546,0.0001,Set
54548,0.014,Vector
54548,0.0001,Set
54550,0.0139,Vector
54550,0.0001,Set
54552,0.014,Vector
54552,0.0001,Set
54554,0.0138,Vector
54554,0.0001,Set
54556,0.0139,Vector
54556,0.0001,Set
54558,0.0138,Vector
54558,0.0001,Set
54560,0.0136,Vector
54560,0.0002,Set
54562,0.0138,Vector
54562,0.0001,Set
54564,0.0138,Vector
54564,0.0001,Set
54566,0.0139,Vector
54566,0.0001,Set
54568,0.0138,Vector
54568,0.0001,Set
54570,0.0138,Vector
54570,0.0002,Set
54572,0.0139,Vector
54572,0.0002,Set
54574,0.0138,Vector
54574,0.0001,Set
54576,0.0136,Vector
54576,0.0001,Set
54578,0.0139,Vector
54578,0.0001,Set
54580,0.0138,Vector
54580,0.0001,Set
54582,0.0138,Vector
54582,0.0001,Set
54584,0.0138,Vector
54584,0.0001,Set
54586,0.0138,Vector
54586,0.0001,Set
54588,0.0139,Vector
54588,0.0001,Set
54590,0.0137,Vector
54590,0.0001,Set
54592,0.0138,Vector
54592,0.0001,Set
54594,0.0139,Vector
54594,0.0001,Set
54596,0.0139,Vector
54596,0.0001,Set
54598,0.0139,Vector
54598,0.0001,Set
54600,0.0138,Vector
54600,0.0001,Set
54602,0.0139,Vector
54602,0.0001,Set
54604,0.0139,Vector
54604,0.0001,Set
54606,0.0138,Vector
54606,0.0001,Set
54608,0.0137,Vector
54608,0.0001,Set
54610,0.0139,Vector
54610,0.0001,Set
54612,0.0139,Vector
54612,0.0001,Set
54614,0.0139,Vector
54614,0.0001,Set
54616,0.0139,Vector
54616,0.0001,Set
54618,0.0138,Vector
54618,0.0002,Set
54620,0.0139,Vector
54620,0.0001,Set
54622,0.0138,Vector
54622,0.0002,Set
54624,0.0137,Vector
54624,0.0001,Set
54626,0.0139,Vector
54626,0.0001,Set
54628,0.0139,Vector
54628,0.0001,Set
54630,0.014,Vector
54630,0.0001,Set
54632,0.0139,Vector
54632,0.0001,Set
54634,0.0138,Vector
54634,0.0001,Set
54636,0.0139,Vector
54636,0.0001,Set
54638,0.0138,Vector
54638,0.0001,Set
54640,0.0144,Vector
54640,0.0002,Set
54642,0.0143,Vector
54642,0.0002,Set
54644,0.0138,Vector
54644,0.0001,Set
54646,0.0139,Vector
54646,0.0001,Set
54648,0.0139,Vector
54648,0.0001,Set
54650,0.0138,Vector
54650,0.0001,Set
54652,0.014,Vector
54652,0.0001,Set
54654,0.0138,Vector
54654,0.0001,Set
54656,0.0137,Vector
54656,0.0001,Set
54658,0.0139,Vector
54658,0.0001,Set
54660,0.014,Vector
54660,0.0001,Set
54662,0.0139,Vector
54662,0.0001,Set
54664,0.014,Vector
54664,0.0001,Set
54666,0.0138,Vector
54666,0.0001,Set
54668,0.0139,Vector
54668,0.0001,Set
54670,0.0138,Vector
54670,0.0001,Set
54672,0.0138,Vector
54672,0.0002,Set
54674,0.0139,Vector
54674,0.0001,Set
54676,0.0139,Vector
54676,0.0001,Set
54678,0.0139,Vector
54678,0.0001,Set
54680,0.0139,Vector
54680,0.0001,Set
54682,0.0139,Vector
54682,0.0001,Set
54684,0.0139,Vector
54684,0.0001,Set
54686,0.0138,Vector
54686,0.0001,Set
54688,0.0138,Vector
54688,0.0001,Set
54690,0.0139,Vector
54690,0.0001,Set
54692,0.0139,Vector
54692,0.0001,Set
54694,0.014,Vector
54694,0.0001,Set
54696,0.0138,Vector
54696,0.0001,Set
54698,0.0139,Vector
54698,0.0002,Set
54700,0.0139,Vector
54700,0.0001,Set
54702,0.0138,Vector
54702,0.0001,Set
54704,0.0138,Vector
54704,0.0001,Set
54706,0.0139,Vector
54706,0.0001,Set
54708,0.0139,Vector
54708,0.0001,Set
54710,0.0139,Vector
54710,0.0001,Set
54712,0.014,Vector
54712,0.0001,Set
54714,0.0139,Vector
54714,0,Set
54716,0.014,Vector
54716,0.0001,Set
54718,0.0138,Vector
54718,0.0001,Set
54720,0.0138,Vector
54720,0.0001,Set
54722,0.0139,Vector
54722,0.0001,Set
54724,0.0139,Vector
54724,0.0001,Set
54726,0.0139,Vector
54726,0.0001,Set
54728,0.0139,Vector
54728,0.0001,Set
54730,0.014,Vector
54730,0.0002,Set
54732,0.0139,Vector
54732,0.0001,Set
54734,0.0139,Vector
54734,0.0001,Set
54736,0.0138,Vector
54736,0.0001,Set
54738,0.0139,Vector
54738,0.0001,Set
54740,0.0139,Vector
54740,0.0001,Set
54742,0.0139,Vector
54742,0.0001,Set
54744,0.0139,Vector
54744,0.0001,Set
54746,0.0139,Vector
54746,0.0001,Set
54748,0.014,Vector
54748,0.0001,Set
54750,0.0138,Vector
54750,0.0001,Set
54752,0.0138,Vector
54752,0.0001,Set
54754,0.014,Vector
54754,0.0001,Set
54756,0.0139,Vector
54756,0.0001,Set
54758,0.014,Vector
54758,0.0001,Set
54760,0.0139,Vector
54760,0.0001,Set
54762,0.0139,Vector
54762,0.0001,Set
54764,0.014,Vector
54764,0.0001,Set
54766,0.0139,Vector
54766,0.0001,Set
54768,0.0138,Vector
54768,0.0001,Set
54770,0.014,Vector
54770,0.0001,Set
54772,0.014,Vector
54772,0.0001,Set
54774,0.014,Vector
54774,0.0001,Set
54776,0.014,Vector
54776,0.0001,Set
54778,0.014,Vector
54778,0.0001,Set
54780,0.014,Vector
54780,0.0001,Set
54782,0.0138,Vector
54782,0.0001,Set
54784,0.0138,Vector
54784,0.0001,Set
54786,0.0139,Vector
54786,0.0001,Set
54788,0.014,Vector
54788,0.0001,Set
54790,0.014,Vector
54790,0.0001,Set
54792,0.014,Vector
54792,0.0001,Set
54794,0.014,Vector
54794,0.0001,Set
54796,0.014,Vector
54796,0.0001,Set
54798,0.0139,Vector
54798,0.0001,Set
54800,0.0137,Vector
54800,0.0001,Set
54802,0.014,Vector
54802,0.0001,Set
54804,0.014,Vector
54804,0.0001,Set
54806,0.0139,Vector
54806,0.0001,Set
54808,0.0139,Vector
54808,0.0001,Set
54810,0.014,Vector
54810,0.0001,Set
54812,0.014,Vector
54812,0.0001,Set
54814,0.0138,Vector
54814,0.0001,Set
54816,0.0138,Vector
54816,0.0001,Set
54818,0.0139,Vector
54818,0.0001,Set
54820,0.014,Vector
54820,0.0001,Set
54822,0.014,Vector
54822,0.0002,Set
54824,0.014,Vector
54824,0.0001,Set
54826,0.0139,Vector
54826,0.0001,Set
54828,0.0139,Vector
54828,0.0001,Set
54830,0.0138,Vector
54830,0.0001,Set
54832,0.0137,Vector
54832,0.0001,Set
54834,0.014,Vector
54834,0.0001,Set
54836,0.0139,Vector
54836,0.0001,Set
54838,0.0139,Vector
54838,0.0002,Set
54840,0.0139,Vector
54840,0.0002,Set
54842,0.014,Vector
54842,0.0001,Set
54844,0.014,Vector
54844,0.0001,Set
54846,0.0138,Vector
54846,0.0001,Set
54848,0.0138,Vector
54848,0.0002,Set
54850,0.014,Vector
54850,0.0002,Set
54852,0.014,Vector
54852,0.0001,Set
54854,0.014,Vector
54854,0.0001,Set
54856,0.0139,Vector
54856,0.0002,Set
54858,0.0282,Vector
54858,0.0001,Set
54860,0.0148,Vector
54860,0.0002,Set
54862,0.015,Vector
54862,0.0001,Set
54864,0.0143,Vector
54864,0.0002,Set
54866,0.0144,Vector
54866,0.0001,Set
54868,0.0144,Vector
54868,0.0001,Set
54870,0.0144,Vector
54870,0.0001,Set
54872,0.0144,Vector
54872,0.0001,Set
54874,0.0145,Vector
54874,0.0001,Set
54876,0.0144,Vector
54876,0.0001,Set
54878,0.0143,Vector
54878,0.0001,Set
54880,0.0142,Vector
54880,0.0001,Set
54882,0.0144,Vector
54882,0.0002,Set
54884,0.0144,Vector
54884,0.0001,Set
54886,0.0144,Vector
54886,0.0001,Set
54888,0.0143,Vector
54888,0.0001,Set
54890,0.0144,Vector
54890,0.0001,Set
54892,0.0143,Vector
54892,0.0001,Set
54894,0.0143,Vector
54894,0.0001,Set
54896,0.0142,Vector
54896,0.0001,Set
54898,0.0144,Vector
54898,0.0001,Set
54900,0.0145,Vector
54900,0.0001,Set
54902,0.0144,Vector
54902,0.0001,Set
54904,0.0144,Vector
54904,0.0001,Set
54906,0.0144,Vector
54906,0.0001,Set
54908,0.0144,Vector
54908,0.0001,Set
54910,0.0143,Vector
54910,0.0001,Set
54912,0.0142,Vector
54912,0.0001,Set
54914,0.0144,Vector
54914,0.0001,Set
54916,0.0144,Vector
54916,0.0001,Set
54918,0.0144,Vector
54918,0.0001,Set
54920,0.0145,Vector
54920,0.0001,Set
54922,0.0144,Vector
54922,0.0002,Set
54924,0.0143,Vector
54924,0.0001,Set
54926,0.0142,Vector
54926,0.0001,Set
54928,0.0138,Vector
54928,0.0001,Set
54930,0.014,Vector
54930,0.0002,Set
54932,0.014,Vector
54932,0.0001,Set
54934,0.014,Vector
54934,0.0001,Set
54936,0.014,Vector
54936,0.0001,Set
54938,0.014,Vector
54938,0.0001,Set
54940,0.014,Vector
54940,0.0002,Set
54942,0.0139,Vector
54942,0.0001,Set
54944,0.0138,Vector
54944,0.0001,Set
54946,0.014,Vector
54946,0.0001,Set
54948,0.0139,Vector
54948,0.0001,Set
54950,0.014,Vector
54950,0.0001,Set
54952,0.014,Vector
54952,0.0001,Set
54954,0.014,Vector
54954,0.0002,Set
54956,0.014,Vector
54956,0.0001,Set
54958,0.0139,Vector
54958,0.0001,Set
54960,0.0138,Vector
54960,0.0002,Set
54962,0.014,Vector
54962,0.0001,Set
54964,0.014,Vector
54964,0.0001,Set
54966,0.014,Vector
54966,0.0001,Set
54968,0.014,Vector
54968,0.0001,Set
54970,0.0141,Vector
54970,0.0001,Set
54972,0.014,Vector
54972,0.0002,Set
54974,0.0139,Vector
54974,0.0001,Set
54976,0.0138,Vector
54976,0.0001,Set
54978,0.014,Vector
54978,0.0002,Set
54980,0.0141,Vector
54980,0.0001,Set
54982,0.014,Vector
54982,0.0001,Set
54984,0.014,Vector
54984,0.0002,Set
54986,0.014,Vector
54986,0.0001,Set
54988,0.0139,Vector
54988,0.0001,Set
54990,0.0139,Vector
54990,0.0001,Set
54992,0.0138,Vector
54992,0.0001,Set
54994,0.014,Vector
54994,0.0001,Set
54996,0.014,Vector
54996,0.0002,Set
54998,0.014,Vector
54998,0.0002,Set
55000,0.014,Vector
55000,0.0001,Set
55002,0.014,Vector
55002,0.0001,Set
55004,0.014,Vector
55004,0.0002,Set
55006,0.014,Vector
55006,0.0001,Set
55008,0.0138,Vector
55008,0.0001,Set
55010,0.014,Vector
55010,0.0002,Set
55012,0.0141,Vector
55012,0.0001,Set
55014,0.014,Vector
55014,0.0001,Set
55016,0.014,Vector
55016,0.0001,Set
55018,0.014,Vector
55018,0.0001,Set
55020,0.014,Vector
55020,0.0001,Set
55022,0.0139,Vector
55022,0.0001,Set
55024,0.0139,Vector
55024,0.0001,Set
55026,0.014,Vector
55026,0.0001,Set
55028,0.014,Vector
55028,0.0001,Set
55030,0.014,Vector
55030,0.0001,Set
55032,0.014,Vector
55032,0.0001,Set
55034,0.0139,Vector
55034,0.0001,Set
55036,0.014,Vector
55036,0.0001,Set
55038,0.014,Vector
55038,0.0001,Set
55040,0.0138,Vector
55040,0.0001,Set
55042,0.0139,Vector
55042,0.0001,Set
55044,0.0141,Vector
55044,0.0001,Set
55046,0.014,Vector
55046,0.0001,Set
55048,0.014,Vector
55048,0.0001,Set
55050,0.0141,Vector
55050,0.0001,Set
55052,0.014,Vector
55052,0.0001,Set
55054,0.014,Vector
55054,0.0001,Set
55056,0.0138,Vector
55056,0.0001,Set
55058,0.0141,Vector
55058,0.0002,Set
55060,0.014,Vector
55060,0.0001,Set
55062,0.0141,Vector
55062,0.0001,Set
55064,0.014,Vector
55064,0.0001,Set
55066,0.014,Vector
55066,0.0001,Set
55068,0.014,Vector
55068,0.0001,Set
55070,0.0139,Vector
55070,0.0002,Set
55072,0.0151,Vector
55072,0.0002,Set
55074,0.0146,Vector
55074,0.0001,Set
55076,0.014,Vector
55076,0.0001,Set
55078,0.0141,Vector
55078,0.0002,Set
55080,0.014,Vector
55080,0.0001,Set
55082,0.0141,Vector
55082,0.0001,Set
55084,0.014,Vector
55084,0.0001,Set
55086,0.014,Vector
55086,0.0001,Set
55088,0.0141,Vector
55088,0.0001,Set
55090,0.0141,Vector
55090,0.0001,Set
55092,0.0141,Vector
55092,0.0001,Set
55094,0.014,Vector
55094,0.0001,Set
55096,0.014,Vector
55096,0.0001,Set
55098,0.014,Vector
55098,0.0001,Set
55100,0.014,Vector
55100,0.0001,Set
55102,0.014,Vector
55102,0.0001,Set
55104,0.0138,Vector
55104,0.0001,Set
55106,0.014,Vector
55106,0.0001,Set
55108,0.0141,Vector
55108,0.0001,Set
55110,0.014,Vector
55110,0.0001,Set
55112,0.0141,Vector
55112,0.0001,Set
55114,0.0141,Vector
55114,0.0001,Set
55116,0.014,Vector
55116,0.0001,Set
55118,0.0139,Vector
55118,0.0001,Set
55120,0.0139,Vector
55120,0.0001,Set
55122,0.0141,Vector
55122,0.0001,Set
55124,0.014,Vector
55124,0.0001,Set
55126,0.0141,Vector
55126,0.0001,Set
55128,0.014,Vector
55128,0.0001,Set
55130,0.014,Vector
55130,0.0001,Set
55132,0.014,Vector
55132,0.0001,Set
55134,0.0139,Vector
55134,0.0002,Set
55136,0.0138,Vector
55136,0.0001,Set
55138,0.0141,Vector
55138,0.0001,Set
55140,0.014,Vector
55140,0.0001,Set
55142,0.0141,Vector
55142,0.0001,Set
55144,0.014,Vector
55144,0.0002,Set
55146,0.014,Vector
55146,0.0002,Set
55148,0.014,Vector
55148,0.0001,Set
55150,0.014,Vector
55150,0.0001,Set
55152,0.0139,Vector
55152,0.0001,Set
55154,0.0141,Vector
55154,0.0001,Set
55156,0.014,Vector
55156,0.0001,Set
55158,0.014,Vector
55158,0.0001,Set
55160,0.0141,Vector
55160,0.0001,Set
55162,0.0141,Vector
55162,0.0001,Set
55164,0.0141,Vector
55164,0.0001,Set
55166,0.014,Vector
55166,0.0001,Set
55168,0.014,Vector
55168,0.0001,Set
55170,0.014,Vector
55170,0.0001,Set
55172,0.014,Vector
55172,0.0001,Set
55174,0.014,Vector
55174,0.0001,Set
55176,0.0141,Vector
55176,0.0002,Set
55178,0.014,Vector
55178,0.0001,Set
55180,0.014,Vector
55180,0.0001,Set
55182,0.0139,Vector
55182,0.0001,Set
55184,0.014,Vector
55184,0.0001,Set
55186,0.0141,Vector
55186,0.0001,Set
55188,0.0141,Vector
55188,0.0001,Set
55190,0.0141,Vector
55190,0.0001,Set
55192,0.014,Vector
55192,0.0001,Set
55194,0.014,Vector
55194,0.0001,Set
55196,0.014,Vector
55196,0.0001,Set
55198,0.014,Vector
55198,0.0001,Set
55200,0.0138,Vector
55200,0.0002,Set
55202,0.0141,Vector
55202,0.0001,Set
55204,0.0141,Vector
55204,0.0001,Set
55206,0.0141,Vector
55206,0.0002,Set
55208,0.014,Vector
55208,0.0002,Set
55210,0.014,Vector
55210,0.0001,Set
55212,0.0141,Vector
55212,0.0001,Set
55214,0.0139,Vector
55214,0.0001,Set
55216,0.0139,Vector
55216,0.0001,Set
55218,0.014,Vector
55218,0.0001,Set
55220,0.014,Vector
55220,0.0001,Set
55222,0.0141,Vector
55222,0.0002,Set
55224,0.014,Vector
55224,0.0002,Set
55226,0.0141,Vector
55226,0.0001,Set
55228,0.0141,Vector
55228,0.0001,Set
55230,0.014,Vector
55230,0.0001,Set
55232,0.0139,Vector
55232,0.0001,Set
55234,0.0141,Vector
55234,0.0001,Set
55236,0.014,Vector
55236,0.0001,Set
55238,0.014,Vector
55238,0.0001,Set
55240,0.0141,Vector
55240,0.0001,Set
55242,0.014,Vector
55242,0.0001,Set
55244,0.014,Vector
55244,0.0001,Set
55246,0.014,Vector
55246,0.0001,Set
55248,0.0138,Vector
55248,0.0001,Set
55250,0.014,Vector
55250,0.0001,Set
55252,0.014,Vector
55252,0.0001,Set
55254,0.0141,Vector
55254,0.0002,Set
55256,0.0141,Vector
55256,0.0001,Set
55258,0.0141,Vector
55258,0.0001,Set
55260,0.014,Vector
55260,0.0001,Set
55262,0.014,Vector
55262,0.0001,Set
55264,0.0139,Vector
55264,0.0001,Set
55266,0.0141,Vector
55266,0.0001,Set
55268,0.0141,Vector
55268,0.0001,Set
55270,0.0141,Vector
55270,0.0002,Set
55272,0.014,Vector
55272,0.0001,Set
55274,0.014,Vector
55274,0.0001,Set
55276,0.0141,Vector
55276,0.0002,Set
55278,0.014,Vector
55278,0.0001,Set
55280,0.0139,Vector
55280,0.0001,Set
55282,0.014,Vector
55282,0.0001,Set
55284,0.0141,Vector
55284,0.0001,Set
55286,0.014,Vector
55286,0.0002,Set
55288,0.0237,Vector
55288,0.0001,Set
55290,0.0142,Vector
55290,0.0001,Set
55292,0.014,Vector
55292,0.0001,Set
55294,0.0139,Vector
55294,0.0001,Set
55296,0.014,Vector
55296,0.0001,Set
55298,0.0141,Vector
55298,0.0001,Set
55300,0.0141,Vector
55300,0.0001,Set
55302,0.0141,Vector
55302,0.0001,Set
55304,0.0141,Vector
55304,0.0001,Set
55306,0.014,Vector
55306,0.0001,Set
55308,0.014,Vector
55308,0.0001,Set
55310,0.014,Vector
55310,0.0001,Set
55312,0.0141,Vector
55312,0.0002,Set
55314,0.014,Vector
55314,0.0002,Set
55316,0.0141,Vector
55316,0.0001,Set
55318,0.014,Vector
55318,0.0001,Set
55320,0.0141,Vector
55320,0.0001,Set
55322,0.0141,Vector
55322,0.0001,Set
55324,0.014,Vector
55324,0.0001,Set
55326,0.014,Vector
55326,0.0001,Set
55328,0.0139,Vector
55328,0.0001,Set
55330,0.0141,Vector
55330,0.0001,Set
55332,0.0141,Vector
55332,0.0001,Set
55334,0.0141,Vector
55334,0.0002,Set
55336,0.0141,Vector
55336,0.0001,Set
55338,0.014,Vector
55338,0.0001,Set
55340,0.0141,Vector
55340,0.0001,Set
55342,0.014,Vector
55342,0.0002,Set
55344,0.0139,Vector
55344,0.0001,Set
55346,0.0141,Vector
55346,0.0001,Set
55348,0.0141,Vector
55348,0.0002,Set
55350,0.0141,Vector
55350,0.0001,Set
55352,0.0142,Vector
55352,0.0001,Set
55354,0.0141,Vector
55354,0.0001,Set
55356,0.0141,Vector
55356,0.0001,Set
55358,0.014,Vector
55358,0.0001,Set
55360,0.0139,Vector
55360,0.0001,Set
55362,0.0142,Vector
55362,0.0001,Set
55364,0.014,Vector
55364,0.0001,Set
55366,0.0141,Vector
55366,0.0001,Set
55368,0.0141,Vector
55368,0.0001,Set
55370,0.0141,Vector
55370,0.0002,Set
55372,0.0142,Vector
55372,0.0002,Set
55374,0.014,Vector
55374,0.0002,Set
55376,0.0139,Vector
55376,0.0001,Set
55378,0.0141,Vector
55378,0.0001,Set
55380,0.0141,Vector
55380,0.0001,Set
55382,0.0141,Vector
55382,0.0001,Set
55384,0.0141,Vector
55384,0.0001,Set
55386,0.0141,Vector
55386,0.0001,Set
55388,0.014,Vector
55388,0.0001,Set
55390,0.014,Vector
55390,0.0001,Set
55392,0.0139,Vector
55392,0.0001,Set
55394,0.0141,Vector
55394,0.0002,Set
55396,0.0142,Vector
55396,0.0001,Set
55398,0.0141,Vector
55398,0.0001,Set
55400,0.0141,Vector
55400,0.0001,Set
55402,0.0141,Vector
55402,0.0001,Set
55404,0.0141,Vector
55404,0.0001,Set
55406,0.014,Vector
55406,0.0001,Set
55408,0.014,Vector
55408,0.0002,Set
55410,0.0141,Vector
55410,0.0001,Set
55412,0.0141,Vector
55412,0.0001,Set
55414,0.0141,Vector
55414,0.0001,Set
55416,0.0141,Vector
55416,0.0001,Set
55418,0.0141,Vector
55418,0.0002,Set
55420,0.0141,Vector
55420,0.0002,Set
55422,0.014,Vector
55422,0.0001,Set
55424,0.0139,Vector
55424,0.0001,Set
55426,0.0142,Vector
55426,0.0001,Set
55428,0.0142,Vector
55428,0.0002,Set
55430,0.0141,Vector
55430,0.0001,Set
55432,0.0141,Vector
55432,0.0001,Set
55434,0.0141,Vector
55434,0.0001,Set
55436,0.0142,Vector
55436,0.0001,Set
55438,0.0141,Vector
55438,0.0001,Set
55440,0.014,Vector
55440,0.0001,Set
55442,0.0141,Vector
55442,0.0001,Set
55444,0.0141,Vector
55444,0.0001,Set
55446,0.0142,Vector
55446,0.0001,Set
55448,0.0141,Vector
55448,0.0001,Set
55450,0.0141,Vector
55450,0.0001,Set
55452,0.0141,Vector
55452,0.0001,Set
55454,0.014,Vector
55454,0.0001,Set
55456,0.014,Vector
55456,0.0001,Set
55458,0.0141,Vector
55458,0.0001,Set
55460,0.0141,Vector
55460,0.0001,Set
55462,0.0142,Vector
55462,0.0001,Set
55464,0.0141,Vector
55464,0.0001,Set
55466,0.0141,Vector
55466,0.0001,Set
55468,0.0141,Vector
55468,0.0001,Set
55470,0.0141,Vector
55470,0.0001,Set
55472,0.014,Vector
55472,0.0001,Set
55474,0.0141,Vector
55474,0.0001,Set
55476,0.0141,Vector
55476,0.0001,Set
55478,0.0141,Vector
55478,0.0001,Set
55480,0.0141,Vector
55480,0.0001,Set
55482,0.014,Vector
55482,0.0001,Set
55484,0.0141,Vector
55484,0.0001,Set
55486,0.0141,Vector
55486,0.0001,Set
55488,0.014,Vector
55488,0.0001,Set
55490,0.014,Vector
55490,0.0001,Set
55492,0.0141,Vector
55492,0.0002,Set
55494,0.0141,Vector
55494,0.0001,Set
55496,0.0141,Vector
55496,0.0001,Set
55498,0.0141,Vector
55498,0.0001,Set
55500,0.0141,Vector
55500,0.0001,Set
55502,0.0141,Vector
55502,0.0001,Set
55504,0.0144,Vector
55504,0.0002,Set
55506,0.0141,Vector
55506,0.0001,Set
55508,0.0141,Vector
55508,0.0001,Set
55510,0.0142,Vector
55510,0.0001,Set
55512,0.0142,Vector
55512,0.0001,Set
55514,0.0141,Vector
55514,0.0001,Set
55516,0.0141,Vector
55516,0.0001,Set
55518,0.0139,Vector
55518,0.0001,Set
55520,0.014,Vector
55520,0.0002,Set
